order_id,order_date,customer_id,customer_name,country,industry,customer_tier,product,category,quantity,unit_price,discount,revenue,sales_rep
10574,2025-05-17,C049,Customer 049,Germany,Technology,Enterprise,Analytics Pro,Analytics,1,499,0.05,474.05,Liam Nielsen
10575,2025-07-21,C064,Customer 064,Norway,Professional Services,Mid-Market,Analytics Pro,Analytics,1,499,0.1,449.1,Sofia Hansen
10576,2026-03-12,C032,Customer 032,Denmark,Healthcare,SMB,Data Platform,Data,4,799,0.1,2876.4,Emma Jensen
10577,2025-11-09,C007,Customer 007,Denmark,Technology,SMB,Analytics Pro,Analytics,5,499,0.2,1996.0,Lucas Thomsen
10578,2025-04-27,C021,Customer 021,Germany,Technology,SMB,CRM Suite,CRM,1,399,0.0,399.0,Freja Larsen
10579,2025-09-01,C020,Customer 020,Sweden,Retail,Enterprise,Marketing Automation,Marketing,2,599,0.1,1078.2,Liam Nielsen
10580,2026-06-21,C026,Customer 026,United Kingdom,Healthcare,SMB,Analytics Pro,Analytics,2,499,0.1,898.2,Liam Nielsen
10581,2025-03-16,C068,Customer 068,United Kingdom,Technology,SMB,Analytics Pro,Analytics,5,499,0.15,2120.75,Liam Nielsen
10582,2026-01-21,C086,Customer 086,Norway,Professional Services,Mid-Market,Data Platform,Data,1,799,0.0,799.0,Emma Jensen
10583,2025-07-29,C015,Customer 015,Sweden,Healthcare,SMB,Workflow Automation,Automation,1,449,0.1,404.1,Oliver Pedersen
10584,2026-04-20,C085,Customer 085,Norway,Manufacturing,Mid-Market,Analytics Basic,Analytics,4,249,0.05,946.2,Lucas Thomsen
10585,2026-02-22,C079,Customer 079,Norway,Retail,SMB,Workflow Automation,Automation,1,449,0.0,449.0,Clara Madsen
10586,2025-12-13,C086,Customer 086,Norway,Professional Services,Mid-Market,Data Platform,Data,2,799,0.05,1518.1,Clara Madsen
10587,2026-06-13,C092,Customer 092,Netherlands,Technology,SMB,Workflow Automation,Automation,2,449,0.0,898.0,Noah Andersen
10588,2025-06-28,C014,Customer 014,Sweden,Professional Services,SMB,Data Platform,Data,2,799,0.05,1518.1,Sofia Hansen
10589,2025-07-01,C027,Customer 027,Sweden,Healthcare,SMB,CRM Suite,CRM,2,399,0.15,678.3,Emma Jensen
10590,2025-01-25,C040,Customer 040,Finland,Retail,Mid-Market,Business Intelligence,Analytics,3,699,0.05,1992.15,Oliver Pedersen
10591,2025-06-29,C058,Customer 058,Sweden,Retail,SMB,Analytics Pro,Analytics,1,499,0.1,449.1,Liam Nielsen
10592,2026-05-16,C028,Customer 028,Germany,Professional Services,Mid-Market,Data Platform,Data,3,799,0.05,2277.15,Oliver Pedersen
10593,2025-06-10,C026,Customer 026,United Kingdom,Healthcare,SMB,Data Platform,Data,4,799,0.0,3196.0,Emma Jensen
10594,2025-06-26,C063,Customer 063,United Kingdom,Healthcare,SMB,Analytics Basic,Analytics,4,249,0.0,996.0,Emma Jensen
10595,2025-10-12,C066,Customer 066,Germany,Financial Services,SMB,Data Platform,Data,1,799,0.05,759.05,Emma Jensen
10596,2025-03-04,C025,Customer 025,Finland,Healthcare,SMB,Customer Support,Customer Experience,1,299,0.0,299.0,Noah Andersen
10597,2025-06-05,C003,Customer 003,Netherlands,Technology,SMB,Business Intelligence,Analytics,2,699,0.0,1398.0,Freja Larsen
10598,2026-04-14,C072,Customer 072,Sweden,Retail,SMB,Analytics Pro,Analytics,2,499,0.05,948.1,Sofia Hansen
10599,2025-02-18,C044,Customer 044,United Kingdom,Financial Services,Mid-Market,Analytics Pro,Analytics,2,499,0.0,998.0,Noah Andersen
10600,2025-03-25,C097,Customer 097,Germany,Financial Services,Mid-Market,Analytics Basic,Analytics,3,249,0.0,747.0,Noah Andersen
10601,2025-12-27,C042,Customer 042,Germany,Technology,SMB,CRM Suite,CRM,1,399,0.05,379.05,Lucas Thomsen
10602,2025-05-28,C099,Customer 099,Denmark,Retail,Mid-Market,Analytics Pro,Analytics,1,499,0.0,499.0,Freja Larsen
10603,2025-12-08,C006,Customer 006,Denmark,Technology,SMB,Customer Support,Customer Experience,2,299,0.15,508.3,Noah Andersen
10604,2026-04-21,C039,Customer 039,Netherlands,Professional Services,SMB,Analytics Pro,Analytics,3,499,0.15,1272.45,Emma Jensen
10605,2025-03-04,C052,Customer 052,United Kingdom,Manufacturing,Mid-Market,Customer Support,Customer Experience,1,299,0.1,269.1,Emma Jensen
10606,2025-12-26,C023,Customer 023,Sweden,Healthcare,Mid-Market,Business Intelligence,Analytics,3,699,0.0,2097.0,Lucas Thomsen
10607,2025-11-23,C089,Customer 089,United Kingdom,Financial Services,Mid-Market,Business Intelligence,Analytics,2,699,0.1,1258.2,Oliver Pedersen
10608,2025-05-21,C050,Customer 050,Sweden,Retail,Mid-Market,Marketing Automation,Marketing,5,599,0.1,2695.5,Liam Nielsen
10609,2025-08-03,C043,Customer 043,Denmark,Retail,Mid-Market,Marketing Automation,Marketing,5,599,0.1,2695.5,Noah Andersen
10610,2026-03-11,C019,Customer 019,Finland,Professional Services,Mid-Market,Customer Support,Customer Experience,2,299,0.0,598.0,Liam Nielsen
10611,2025-11-14,C069,Customer 069,Denmark,Retail,Mid-Market,CRM Suite,CRM,1,399,0.1,359.1,Sofia Hansen
10612,2025-02-01,C051,Customer 051,Belgium,Financial Services,Enterprise,Analytics Pro,Analytics,2,499,0.1,898.2,Clara Madsen
10613,2025-10-12,C011,Customer 011,Denmark,Technology,Mid-Market,Data Platform,Data,1,799,0.05,759.05,Emma Jensen
10614,2025-11-01,C012,Customer 012,Belgium,Financial Services,SMB,Analytics Pro,Analytics,3,499,0.1,1347.3,Oliver Pedersen
10615,2026-03-05,C074,Customer 074,United Kingdom,Manufacturing,SMB,Marketing Automation,Marketing,4,599,0.05,2276.2,Sofia Hansen
10616,2026-04-22,C008,Customer 008,United Kingdom,Financial Services,Mid-Market,Workflow Automation,Automation,3,449,0.05,1279.65,Lucas Thomsen
10617,2025-10-13,C024,Customer 024,Norway,Healthcare,SMB,Data Platform,Data,4,799,0.0,3196.0,Oliver Pedersen
10618,2025-05-24,C092,Customer 092,Netherlands,Technology,SMB,Customer Support,Customer Experience,2,299,0.1,538.2,Clara Madsen
10619,2026-02-28,C041,Customer 041,Denmark,Healthcare,SMB,Data Platform,Data,1,799,0.0,799.0,Clara Madsen
10620,2025-01-19,C036,Customer 036,United Kingdom,Retail,SMB,Workflow Automation,Automation,4,449,0.05,1706.2,Lucas Thomsen
10621,2025-01-18,C085,Customer 085,Norway,Manufacturing,Mid-Market,Analytics Pro,Analytics,2,499,0.0,998.0,Freja Larsen
10622,2026-01-06,C072,Customer 072,Sweden,Retail,SMB,Analytics Pro,Analytics,3,499,0.05,1422.15,Lucas Thomsen
10623,2025-06-24,C055,Customer 055,Germany,Professional Services,Mid-Market,CRM Suite,CRM,2,399,0.0,798.0,Emma Jensen
10624,2025-07-13,C009,Customer 009,Germany,Technology,Enterprise,Analytics Basic,Analytics,1,249,0.1,224.1,Sofia Hansen
10625,2026-05-17,C047,Customer 047,Norway,Retail,SMB,Data Platform,Data,10,799,0.1,7191.0,Freja Larsen
10626,2025-04-23,C015,Customer 015,Sweden,Healthcare,SMB,Marketing Automation,Marketing,1,599,0.0,599.0,Clara Madsen
10627,2025-04-24,C048,Customer 048,Germany,Professional Services,Enterprise,Workflow Automation,Automation,10,449,0.0,4490.0,Sofia Hansen
10628,2025-08-10,C082,Customer 082,Germany,Manufacturing,SMB,Workflow Automation,Automation,10,449,0.0,4490.0,Oliver Pedersen
10629,2025-09-21,C042,Customer 042,Germany,Technology,SMB,Workflow Automation,Automation,4,449,0.15,1526.6,Freja Larsen
10630,2025-02-24,C060,Customer 060,Norway,Retail,SMB,Marketing Automation,Marketing,3,599,0.05,1707.15,Freja Larsen
10631,2026-04-03,C084,Customer 084,Denmark,Healthcare,Enterprise,Analytics Basic,Analytics,3,249,0.05,709.65,Emma Jensen
10632,2025-06-11,C070,Customer 070,Belgium,Retail,Mid-Market,Analytics Pro,Analytics,5,499,0.0,2495.0,Lucas Thomsen
10633,2026-01-15,C012,Customer 012,Belgium,Financial Services,SMB,CRM Suite,CRM,2,399,0.1,718.2,Liam Nielsen
10634,2025-03-28,C002,Customer 002,Belgium,Healthcare,SMB,CRM Suite,CRM,2,399,0.15,678.3,Oliver Pedersen
10635,2025-02-24,C007,Customer 007,Denmark,Technology,SMB,Marketing Automation,Marketing,3,599,0.1,1617.3,Oliver Pedersen
10636,2026-04-21,C080,Customer 080,Denmark,Financial Services,Mid-Market,CRM Suite,CRM,2,399,0.1,718.2,Lucas Thomsen
10637,2025-06-27,C003,Customer 003,Netherlands,Technology,SMB,Workflow Automation,Automation,2,449,0.0,898.0,Freja Larsen
10638,2026-01-26,C003,Customer 003,Netherlands,Technology,SMB,Business Intelligence,Analytics,2,699,0.0,1398.0,Freja Larsen
10639,2025-12-15,C027,Customer 027,Sweden,Healthcare,SMB,Analytics Basic,Analytics,3,249,0.0,747.0,Emma Jensen
10640,2025-01-08,C040,Customer 040,Finland,Retail,Mid-Market,Analytics Pro,Analytics,5,499,0.0,2495.0,Liam Nielsen
10641,2025-11-09,C033,Customer 033,Denmark,Retail,Mid-Market,Business Intelligence,Analytics,1,699,0.0,699.0,Oliver Pedersen
10642,2026-03-19,C092,Customer 092,Netherlands,Technology,SMB,Analytics Basic,Analytics,5,249,0.0,1245.0,Clara Madsen
10643,2025-11-24,C001,Customer 001,Norway,Retail,SMB,Customer Support,Customer Experience,3,299,0.05,852.15,Noah Andersen
10644,2025-02-23,C008,Customer 008,United Kingdom,Financial Services,Mid-Market,Data Platform,Data,4,799,0.15,2716.6,Noah Andersen
10645,2025-08-27,C032,Customer 032,Denmark,Healthcare,SMB,Marketing Automation,Marketing,3,599,0.1,1617.3,Liam Nielsen
10646,2025-08-17,C048,Customer 048,Germany,Professional Services,Enterprise,Workflow Automation,Automation,4,449,0.1,1616.4,Sofia Hansen
10647,2025-02-20,C004,Customer 004,Germany,Healthcare,Mid-Market,CRM Suite,CRM,1,399,0.1,359.1,Emma Jensen
10648,2025-09-21,C094,Customer 094,Germany,Manufacturing,Mid-Market,Customer Support,Customer Experience,4,299,0.0,1196.0,Liam Nielsen
10649,2026-02-22,C070,Customer 070,Belgium,Retail,Mid-Market,CRM Suite,CRM,1,399,0.1,359.1,Lucas Thomsen
10650,2025-04-06,C019,Customer 019,Finland,Professional Services,Mid-Market,Business Intelligence,Analytics,5,699,0.0,3495.0,Lucas Thomsen
10651,2025-03-29,C032,Customer 032,Denmark,Healthcare,SMB,Analytics Pro,Analytics,10,499,0.1,4491.0,Noah Andersen
10652,2025-03-19,C009,Customer 009,Germany,Technology,Enterprise,Analytics Pro,Analytics,2,499,0.0,998.0,Freja Larsen
10653,2025-10-15,C012,Customer 012,Belgium,Financial Services,SMB,Analytics Pro,Analytics,1,499,0.2,399.2,Noah Andersen
10654,2025-04-30,C011,Customer 011,Denmark,Technology,Mid-Market,Workflow Automation,Automation,4,449,0.0,1796.0,Freja Larsen
10655,2026-05-06,C046,Customer 046,Netherlands,Financial Services,Mid-Market,CRM Suite,CRM,2,399,0.0,798.0,Emma Jensen
10656,2026-03-28,C016,Customer 016,Sweden,Manufacturing,Mid-Market,Customer Support,Customer Experience,5,299,0.15,1270.75,Freja Larsen
10657,2026-05-15,C001,Customer 001,Norway,Retail,SMB,Analytics Pro,Analytics,1,499,0.0,499.0,Liam Nielsen
10658,2025-06-14,C063,Customer 063,United Kingdom,Healthcare,SMB,Customer Support,Customer Experience,1,299,0.1,269.1,Freja Larsen
10659,2025-07-01,C021,Customer 021,Germany,Technology,SMB,CRM Suite,CRM,10,399,0.1,3591.0,Sofia Hansen
10660,2026-04-14,C030,Customer 030,Denmark,Financial Services,SMB,Workflow Automation,Automation,3,449,0.1,1212.3,Lucas Thomsen
10661,2025-01-07,C013,Customer 013,United Kingdom,Financial Services,SMB,Business Intelligence,Analytics,4,699,0.2,2236.8,Liam Nielsen
10662,2025-11-26,C034,Customer 034,Belgium,Professional Services,SMB,Workflow Automation,Automation,2,449,0.2,718.4,Lucas Thomsen
10663,2025-05-31,C004,Customer 004,Germany,Healthcare,Mid-Market,Customer Support,Customer Experience,3,299,0.0,897.0,Emma Jensen
10664,2025-03-26,C028,Customer 028,Germany,Professional Services,Mid-Market,Workflow Automation,Automation,3,449,0.1,1212.3,Liam Nielsen
10665,2025-05-27,C095,Customer 095,United Kingdom,Professional Services,SMB,Workflow Automation,Automation,3,449,0.1,1212.3,Sofia Hansen
10666,2026-01-16,C059,Customer 059,Denmark,Professional Services,Mid-Market,Business Intelligence,Analytics,3,699,0.1,1887.3,Emma Jensen
10667,2025-10-12,C027,Customer 027,Sweden,Healthcare,SMB,CRM Suite,CRM,3,399,0.0,1197.0,Noah Andersen
10668,2025-03-23,C069,Customer 069,Denmark,Retail,Mid-Market,CRM Suite,CRM,2,399,0.1,718.2,Sofia Hansen
10669,2026-05-29,C025,Customer 025,Finland,Healthcare,SMB,Marketing Automation,Marketing,2,599,0.2,958.4,Emma Jensen
10670,2026-06-07,C003,Customer 003,Netherlands,Technology,SMB,Workflow Automation,Automation,4,449,0.15,1526.6,Clara Madsen
10671,2026-01-21,C097,Customer 097,Germany,Financial Services,Mid-Market,CRM Suite,CRM,1,399,0.05,379.05,Freja Larsen
10672,2026-04-16,C068,Customer 068,United Kingdom,Technology,SMB,CRM Suite,CRM,3,399,0.0,1197.0,Liam Nielsen
10673,2025-04-29,C025,Customer 025,Finland,Healthcare,SMB,Analytics Basic,Analytics,1,249,0.05,236.55,Emma Jensen
10674,2026-01-31,C020,Customer 020,Sweden,Retail,Enterprise,Analytics Pro,Analytics,3,499,0.1,1347.3,Liam Nielsen
10675,2026-06-16,C034,Customer 034,Belgium,Professional Services,SMB,Marketing Automation,Marketing,4,599,0.1,2156.4,Freja Larsen
10676,2025-09-18,C026,Customer 026,United Kingdom,Healthcare,SMB,Data Platform,Data,1,799,0.05,759.05,Emma Jensen
10677,2025-09-13,C005,Customer 005,Denmark,Professional Services,Mid-Market,Marketing Automation,Marketing,1,599,0.0,599.0,Noah Andersen
10678,2025-08-14,C099,Customer 099,Denmark,Retail,Mid-Market,Marketing Automation,Marketing,1,599,0.05,569.05,Clara Madsen
10679,2025-02-22,C061,Customer 061,Norway,Manufacturing,SMB,Data Platform,Data,3,799,0.05,2277.15,Clara Madsen
10680,2026-05-15,C092,Customer 092,Netherlands,Technology,SMB,Analytics Basic,Analytics,4,249,0.15,846.6,Sofia Hansen
10681,2026-05-21,C093,Customer 093,United Kingdom,Healthcare,Enterprise,Workflow Automation,Automation,1,449,0.1,404.1,Emma Jensen
10682,2025-12-30,C009,Customer 009,Germany,Technology,Enterprise,Business Intelligence,Analytics,4,699,0.0,2796.0,Freja Larsen
10683,2025-10-07,C050,Customer 050,Sweden,Retail,Mid-Market,CRM Suite,CRM,2,399,0.05,758.1,Emma Jensen
10684,2025-06-07,C006,Customer 006,Denmark,Technology,SMB,Analytics Pro,Analytics,2,499,0.0,998.0,Liam Nielsen
10685,2025-02-28,C083,Customer 083,Norway,Technology,SMB,Customer Support,Customer Experience,5,299,0.2,1196.0,Oliver Pedersen
10686,2025-05-08,C060,Customer 060,Norway,Retail,SMB,Workflow Automation,Automation,2,449,0.05,853.1,Lucas Thomsen
10687,2025-04-25,C044,Customer 044,United Kingdom,Financial Services,Mid-Market,Data Platform,Data,2,799,0.05,1518.1,Emma Jensen
10688,2025-07-28,C011,Customer 011,Denmark,Technology,Mid-Market,Business Intelligence,Analytics,1,699,0.05,664.05,Clara Madsen
10689,2026-06-10,C066,Customer 066,Germany,Financial Services,SMB,Workflow Automation,Automation,1,449,0.1,404.1,Clara Madsen
10690,2026-06-05,C047,Customer 047,Norway,Retail,SMB,Data Platform,Data,2,799,0.1,1438.2,Lucas Thomsen
10691,2025-08-25,C073,Customer 073,Denmark,Manufacturing,Enterprise,CRM Suite,CRM,1,399,0.1,359.1,Clara Madsen
10692,2025-10-08,C085,Customer 085,Norway,Manufacturing,Mid-Market,Analytics Basic,Analytics,3,249,0.0,747.0,Noah Andersen
10693,2025-12-25,C088,Customer 088,Germany,Financial Services,Mid-Market,Workflow Automation,Automation,2,449,0.0,898.0,Emma Jensen
10694,2025-07-20,C098,Customer 098,Finland,Retail,Mid-Market,Data Platform,Data,3,799,0.0,2397.0,Sofia Hansen
10695,2025-10-05,C086,Customer 086,Norway,Professional Services,Mid-Market,CRM Suite,CRM,1,399,0.1,359.1,Emma Jensen
10696,2025-08-23,C003,Customer 003,Netherlands,Technology,SMB,CRM Suite,CRM,2,399,0.0,798.0,Oliver Pedersen
10697,2026-05-09,C076,Customer 076,Netherlands,Professional Services,Mid-Market,Analytics Basic,Analytics,3,249,0.05,709.65,Clara Madsen
10698,2025-01-04,C092,Customer 092,Netherlands,Technology,SMB,Marketing Automation,Marketing,10,599,0.15,5091.5,Liam Nielsen
10699,2026-03-18,C030,Customer 030,Denmark,Financial Services,SMB,Workflow Automation,Automation,1,449,0.15,381.65,Clara Madsen
10700,2025-01-29,C090,Customer 090,Finland,Retail,Mid-Market,Workflow Automation,Automation,5,449,0.05,2132.75,Emma Jensen
10701,2025-04-19,C021,Customer 021,Germany,Technology,SMB,Marketing Automation,Marketing,3,599,0.05,1707.15,Noah Andersen
10702,2025-03-16,C028,Customer 028,Germany,Professional Services,Mid-Market,Analytics Pro,Analytics,3,499,0.0,1497.0,Freja Larsen
10703,2025-05-26,C090,Customer 090,Finland,Retail,Mid-Market,Analytics Pro,Analytics,3,499,0.1,1347.3,Emma Jensen
10704,2025-05-08,C062,Customer 062,Sweden,Healthcare,Mid-Market,Marketing Automation,Marketing,1,599,0.1,539.1,Emma Jensen
10705,2025-02-11,C033,Customer 033,Denmark,Retail,Mid-Market,Business Intelligence,Analytics,1,699,0.0,699.0,Sofia Hansen
10706,2025-12-22,C085,Customer 085,Norway,Manufacturing,Mid-Market,Customer Support,Customer Experience,3,299,0.05,852.15,Noah Andersen
10707,2025-02-10,C035,Customer 035,Belgium,Retail,SMB,CRM Suite,CRM,2,399,0.1,718.2,Oliver Pedersen
10708,2025-02-03,C052,Customer 052,United Kingdom,Manufacturing,Mid-Market,Customer Support,Customer Experience,5,299,0.15,1270.75,Freja Larsen
10709,2025-01-17,C034,Customer 034,Belgium,Professional Services,SMB,CRM Suite,CRM,2,399,0.0,798.0,Clara Madsen
10710,2025-06-02,C041,Customer 041,Denmark,Healthcare,SMB,Marketing Automation,Marketing,1,599,0.05,569.05,Liam Nielsen
10711,2026-01-13,C051,Customer 051,Belgium,Financial Services,Enterprise,Analytics Pro,Analytics,4,499,0.0,1996.0,Emma Jensen
10712,2025-12-08,C047,Customer 047,Norway,Retail,SMB,Business Intelligence,Analytics,2,699,0.0,1398.0,Oliver Pedersen
10713,2025-01-27,C082,Customer 082,Germany,Manufacturing,SMB,Analytics Pro,Analytics,3,499,0.15,1272.45,Freja Larsen
10714,2025-10-14,C058,Customer 058,Sweden,Retail,SMB,Customer Support,Customer Experience,3,299,0.1,807.3,Liam Nielsen
10715,2025-06-17,C075,Customer 075,Netherlands,Healthcare,Mid-Market,Analytics Pro,Analytics,5,499,0.1,2245.5,Oliver Pedersen
10716,2025-09-25,C057,Customer 057,Denmark,Healthcare,SMB,Marketing Automation,Marketing,4,599,0.0,2396.0,Noah Andersen
10717,2026-03-31,C023,Customer 023,Sweden,Healthcare,Mid-Market,Business Intelligence,Analytics,3,699,0.1,1887.3,Noah Andersen
10718,2026-02-05,C048,Customer 048,Germany,Professional Services,Enterprise,Customer Support,Customer Experience,3,299,0.05,852.15,Freja Larsen
10719,2026-04-21,C022,Customer 022,Denmark,Professional Services,SMB,Business Intelligence,Analytics,5,699,0.0,3495.0,Clara Madsen
10720,2025-05-10,C017,Customer 017,Norway,Manufacturing,SMB,Workflow Automation,Automation,2,449,0.05,853.1,Lucas Thomsen
10721,2025-12-29,C069,Customer 069,Denmark,Retail,Mid-Market,CRM Suite,CRM,1,399,0.0,399.0,Liam Nielsen
10722,2025-10-19,C011,Customer 011,Denmark,Technology,Mid-Market,Analytics Pro,Analytics,2,499,0.1,898.2,Noah Andersen
10723,2026-01-06,C094,Customer 094,Germany,Manufacturing,Mid-Market,Business Intelligence,Analytics,1,699,0.05,664.05,Lucas Thomsen
10724,2025-01-29,C015,Customer 015,Sweden,Healthcare,SMB,Analytics Basic,Analytics,3,249,0.0,747.0,Freja Larsen
10725,2025-05-29,C091,Customer 091,Denmark,Professional Services,SMB,Workflow Automation,Automation,3,449,0.0,1347.0,Noah Andersen
10726,2025-10-23,C035,Customer 035,Belgium,Retail,SMB,Analytics Pro,Analytics,3,499,0.0,1497.0,Noah Andersen
10727,2025-01-11,C033,Customer 033,Denmark,Retail,Mid-Market,CRM Suite,CRM,1,399,0.0,399.0,Oliver Pedersen
10728,2026-05-27,C084,Customer 084,Denmark,Healthcare,Enterprise,Business Intelligence,Analytics,4,699,0.05,2656.2,Lucas Thomsen
10729,2025-04-23,C016,Customer 016,Sweden,Manufacturing,Mid-Market,Customer Support,Customer Experience,2,299,0.1,538.2,Oliver Pedersen
10730,2025-07-06,C034,Customer 034,Belgium,Professional Services,SMB,CRM Suite,CRM,3,399,0.0,1197.0,Noah Andersen
10731,2025-08-15,C066,Customer 066,Germany,Financial Services,SMB,Analytics Basic,Analytics,3,249,0.0,747.0,Lucas Thomsen
10732,2025-11-06,C099,Customer 099,Denmark,Retail,Mid-Market,Business Intelligence,Analytics,2,699,0.05,1328.1,Sofia Hansen
10733,2025-04-08,C040,Customer 040,Finland,Retail,Mid-Market,Data Platform,Data,1,799,0.1,719.1,Lucas Thomsen
10734,2025-02-24,C028,Customer 028,Germany,Professional Services,Mid-Market,Data Platform,Data,1,799,0.0,799.0,Oliver Pedersen
10735,2026-02-10,C047,Customer 047,Norway,Retail,SMB,Marketing Automation,Marketing,4,599,0.0,2396.0,Liam Nielsen
10736,2025-03-10,C039,Customer 039,Netherlands,Professional Services,SMB,Analytics Pro,Analytics,5,499,0.05,2370.25,Freja Larsen
10737,2025-11-08,C070,Customer 070,Belgium,Retail,Mid-Market,Customer Support,Customer Experience,3,299,0.0,897.0,Freja Larsen
10738,2025-10-16,C073,Customer 073,Denmark,Manufacturing,Enterprise,Marketing Automation,Marketing,1,599,0.0,599.0,Clara Madsen
10739,2025-05-28,C020,Customer 020,Sweden,Retail,Enterprise,Business Intelligence,Analytics,2,699,0.1,1258.2,Liam Nielsen
10740,2026-04-12,C001,Customer 001,Norway,Retail,SMB,Data Platform,Data,4,799,0.1,2876.4,Liam Nielsen
